0,1,2
instance-00001afd,instance-00001a55,"[65, 34, 29, 70]"
instance-00001afd,instance-00001ac7,"[65, 34, 29, 70]"
instance-00001ab8,instance-00001719,"[41, 5]"
instance-00001ab8,instance-000016c8,"[9, 3, 45, 39]"
instance-00001ab8,instance-0000165c,"[41, 5]"
instance-00001ab8,instance-00001aa9,"[3, 39]"
instance-00001ab8,instance-00001aac,"[41, 45, 5, 9]"
instance-00001ab8,instance-00001674,"[3, 5, 39, 41, 9, 45]"
instance-00001ab8,instance-00001ac1,"[41, 5]"
instance-00001ab8,instance-00001a58,"[9, 45]"
instance-00001ab8,instance-00001ab2,"[41, 5]"
instance-00001ab8,instance-000016a4,"[3, 5, 39, 41, 9, 45]"
instance-000016f5,instance-000016a1,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-000016f5,instance-00001a91,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-000016f5,instance-00001794,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-000016f5,instance-00001701,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-000016f5,instance-00001a9d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-000016f5,instance-00001a7f,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-000016f5,instance-00001a67,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-000016f5,instance-0000178e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-000016b0,instance-00001665,"[51, 15]"
instance-000016b0,instance-00001719,"[6, 10, 11, 42, 46, 47]"
instance-000016b0,instance-000016b3,"[10, 11, 46, 47, 15, 51]"
instance-000016b0,instance-0000165c,"[42, 6]"
instance-000016b0,instance-00001794,"[10, 11, 46, 47, 15, 51]"
instance-000016b0,instance-000016bc,"[10, 11, 46, 47, 15, 51]"
instance-000016b0,instance-00001aac,"[42, 6]"
instance-000016b0,instance-00001674,"[42, 6]"
instance-000016b0,instance-000016c5,"[10, 11, 46, 47, 15, 51]"
instance-000016b0,instance-00001a52,"[10, 51, 46, 15]"
instance-000016b0,instance-00001ac1,"[42, 11, 6, 47]"
instance-000016b0,instance-00001ab2,"[42, 11, 6, 47]"
instance-000016b0,instance-00001ab5,"[10, 51, 46, 15]"
instance-000016b0,instance-000016a4,"[42, 6]"
instance-000016b0,instance-0000178e,"[10, 11, 46, 47, 15, 51]"
instance-00001b03,instance-0000166b,"[65, 34, 29, 70]"
instance-00001b03,instance-0000170a,"[65, 34, 29, 70]"
instance-00001b03,instance-00001794,"[65, 34, 29, 70]"
instance-00001b03,instance-00001a55,"[65, 34, 29, 70]"
instance-00001b03,instance-00001ac7,"[65, 34, 29, 70]"
instance-00001683,instance-00001665,"[50, 14]"
instance-00001683,instance-000016b3,"[50, 14]"
instance-00001683,instance-00001794,"[50, 14]"
instance-00001683,instance-000016bc,"[50, 14]"
instance-00001683,instance-000016c5,"[50, 14]"
instance-00001683,instance-00001a52,"[50, 14]"
instance-00001683,instance-00001ab5,"[50, 14]"
instance-00001683,instance-0000178e,"[50, 14]"
instance-000016a1,instance-00001a91,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-000016a1,instance-00001794,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-000016a1,instance-00001701,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-000016a1,instance-00001a9d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-000016a1,instance-00001a7f,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-000016a1,instance-00001a67,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-000016a1,instance-0000178e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001665,instance-000016b3,"[50, 51, 14, 15]"
instance-00001665,instance-00001794,"[50, 51, 14, 15]"
instance-00001665,instance-000016bc,"[50, 51, 14, 15]"
instance-00001665,instance-000016c5,"[50, 51, 14, 15]"
instance-00001665,instance-00001a52,"[50, 51, 14, 15]"
instance-00001665,instance-00001ab5,"[50, 51, 14, 15]"
instance-00001665,instance-0000178e,"[50, 51, 14, 15]"
instance-00001719,instance-000016b3,"[10, 11, 46, 47]"
instance-00001719,instance-0000165c,"[41, 42, 5, 6]"
instance-00001719,instance-00001794,"[10, 11, 46, 47]"
instance-00001719,instance-000016bc,"[10, 11, 46, 47]"
instance-00001719,instance-00001aac,"[41, 42, 5, 6]"
instance-00001719,instance-00001674,"[41, 42, 5, 6]"
instance-00001719,instance-000016c5,"[10, 11, 46, 47]"
instance-00001719,instance-00001a52,"[10, 46]"
instance-00001719,instance-00001ac1,"[5, 6, 41, 42, 11, 47]"
instance-00001719,instance-00001ab2,"[5, 6, 41, 42, 11, 47]"
instance-00001719,instance-00001ab5,"[10, 46]"
instance-00001719,instance-000016a4,"[41, 42, 5, 6]"
instance-00001719,instance-0000178e,"[10, 11, 46, 47]"
instance-0000166b,instance-0000170a,"[65, 34, 33, 69, 70, 24, 60, 29]"
instance-0000166b,instance-00001794,"[65, 34, 33, 69, 70, 24, 60, 29]"
instance-0000166b,instance-00001a55,"[65, 34, 29, 70]"
instance-0000166b,instance-00001ac7,"[65, 34, 70, 24, 60, 29]"
instance-000016c8,instance-00001aa9,"[3, 39, 12, 13, 48, 49]"
instance-000016c8,instance-00001aac,"[9, 45]"
instance-000016c8,instance-00001674,"[9, 3, 45, 39]"
instance-000016c8,instance-00001710,"[48, 49, 12, 13]"
instance-000016c8,instance-00001a58,"[9, 45]"
instance-000016c8,instance-000016a4,"[9, 3, 45, 39]"
instance-00001a91,instance-00001794,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a91,instance-00001701,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a91,instance-00001a9d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a91,instance-00001a7f,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a91,instance-00001a67,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a91,instance-0000178e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-000016b3,instance-00001794,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016b3,instance-000016bc,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016b3,instance-000016c5,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016b3,instance-00001a52,"[10, 46, 14, 15, 50, 51]"
instance-000016b3,instance-00001ac1,"[11, 47]"
instance-000016b3,instance-00001ab2,"[11, 47]"
instance-000016b3,instance-00001ab5,"[10, 46, 14, 15, 50, 51]"
instance-000016b3,instance-0000178e,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-0000165c,instance-00001aac,"[41, 42, 5, 6]"
instance-0000165c,instance-00001674,"[41, 42, 5, 6]"
instance-0000165c,instance-00001ac1,"[41, 42, 5, 6]"
instance-0000165c,instance-00001ab2,"[41, 42, 5, 6]"
instance-0000165c,instance-000016a4,"[41, 42, 5, 6]"
instance-0000170a,instance-00001794,"[65, 34, 33, 69, 70, 24, 60, 29]"
instance-0000170a,instance-00001a55,"[65, 34, 29, 70]"
instance-0000170a,instance-00001ac7,"[65, 34, 70, 24, 60, 29]"
instance-00001794,instance-00001701,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001794,instance-000016bc,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001794,instance-00001a55,"[65, 34, 29, 70]"
instance-00001794,instance-00001a9d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001794,instance-000016c5,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001794,instance-00001a7f,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001794,instance-00001a52,"[10, 46, 14, 15, 50, 51]"
instance-00001794,instance-00001ac1,"[11, 47]"
instance-00001794,instance-00001ac7,"[65, 34, 70, 24, 60, 29]"
instance-00001794,instance-00001a67,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001794,instance-00001ab2,"[11, 47]"
instance-00001794,instance-00001ab5,"[10, 46, 14, 15, 50, 51]"
instance-00001794,instance-0000178e,"[2, 38, 7, 8, 10, 43, 44, 11, 14, 15, 16, 46, 50, 51, 52, 47]"
instance-00001701,instance-00001a9d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001701,instance-00001a7f,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001701,instance-00001a67,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001701,instance-0000178e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-000016bc,instance-000016c5,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016bc,instance-00001a52,"[10, 46, 14, 15, 50, 51]"
instance-000016bc,instance-00001ac1,"[11, 47]"
instance-000016bc,instance-00001ab2,"[11, 47]"
instance-000016bc,instance-00001ab5,"[10, 46, 14, 15, 50, 51]"
instance-000016bc,instance-0000178e,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001a55,instance-00001ac7,"[65, 34, 29, 70]"
instance-00001aa9,instance-00001674,"[3, 39]"
instance-00001aa9,instance-00001710,"[48, 49, 12, 13]"
instance-00001aa9,instance-000016a4,"[3, 39]"
instance-00001aac,instance-00001674,"[5, 6, 41, 42, 9, 45]"
instance-00001aac,instance-00001ac1,"[41, 42, 5, 6]"
instance-00001aac,instance-00001a58,"[9, 45]"
instance-00001aac,instance-00001ab2,"[41, 42, 5, 6]"
instance-00001aac,instance-000016a4,"[5, 6, 41, 42, 9, 45]"
instance-00001a9d,instance-00001a7f,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a9d,instance-00001a67,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a9d,instance-0000178e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001674,instance-00001ac1,"[41, 42, 5, 6]"
instance-00001674,instance-00001a58,"[9, 45]"
instance-00001674,instance-00001ab2,"[41, 42, 5, 6]"
instance-00001674,instance-000016a4,"[3, 5, 6, 39, 41, 42, 9, 45]"
instance-000016c5,instance-00001a52,"[10, 46, 14, 15, 50, 51]"
instance-000016c5,instance-00001ac1,"[11, 47]"
instance-000016c5,instance-00001ab2,"[11, 47]"
instance-000016c5,instance-00001ab5,"[10, 46, 14, 15, 50, 51]"
instance-000016c5,instance-0000178e,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001a7f,instance-00001a67,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a7f,instance-0000178e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a52,instance-00001ab5,"[10, 46, 14, 15, 50, 51]"
instance-00001a52,instance-0000178e,"[10, 46, 14, 15, 50, 51]"
instance-00001ac1,instance-00001ab2,"[5, 6, 41, 42, 11, 47]"
instance-00001ac1,instance-000016a4,"[41, 42, 5, 6]"
instance-00001ac1,instance-0000178e,"[11, 47]"
instance-00001a58,instance-000016a4,"[9, 45]"
instance-00001a67,instance-0000178e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001ab2,instance-000016a4,"[41, 42, 5, 6]"
instance-00001ab2,instance-0000178e,"[11, 47]"
instance-00001ab5,instance-0000178e,"[10, 46, 14, 15, 50, 51]"
